,group_id
4577,7
4541,8
94478,8
3005,8
1194,8
1569,8
2346,8
3107,8
999,8
107,8
468,8
90343,8
27641,8
5071,8
32882,8
106785,8
7785,8
1000,8
6572,8
8123,8
32153,8
7770,8
72386,8
6736,8
72330,8
3560,8
68858,8
52581,8
5228,8
97936,8
85401,8
1448,8
8882,8
4284,8
8222,8
72980,8
6119,8
6289,8
5575,8
8992,8
5526,8
60948,8
3103,8
34583,8
1773,8
8263,8
92920,8
26010,8
6376,8
6386,8
26138,8
5664,8
26169,8
5311,8
55110,8
61246,8
62299,8
4753,8
8194,8
36056,8
79860,8
2172,8
1414,8
2190,8
6217,8
94967,8
5465,8
2407,8
1003,8
1835,8
71211,8
71745,8
2899,8
2889,8
77866,8
7060,8
78637,8
140,8
152,8
2709,8
1459,8
1463,8
4633,8
5970,8
1366,8
6162,8
2173,8
6100,8
2734,8
882,8
216,8
2001,8
71530,8
6817,8
5450,8
7048,8
5560,8
64983,8
5316,8
5497,8
3598,8
5293,8
155,8
1372,8
4847,8
1721,8
2926,8
3477,8
2657,8
5666,8
1380,8
4743,8
3969,8
4564,8
2433,8
8604,8
111743,8
4607,8
4796,8
1671,8
104303,8
7049,8
7336,8
68552,8
101360,8
49280,8
27604,8
31420,8
2199,8
4436,8
7405,8
91842,8
38701,8
26702,8
1508,8
1444,8
56775,8
6873,8
90249,8
114180,8
57,8
93270,8
3622,8
8781,8
66171,8
4765,8
3513,8
988,8
3301,8
369,8
2996,8
1620,8
2527,8
3729,8
2975,8
1112,8
44301,8
32721,8
2544,8
700,8
6754,8
5063,8
57637,8
2047,8
39886,8
92694,8
57353,8
827,8
582,8
66509,8
8651,8
2706,8
2746,8
633,8
34332,8
2633,8
4679,8
1378,8
53953,8
3262,8
74750,8
4578,8
26693,8
8800,8
73101,8
48342,8
8576,8
2397,8
72294,8
46572,8
103810,8
27772,8
2340,8
2089,8
661,8
32291,8
5046,8
2361,8
7208,8
1502,8
3138,8
1008,8
3684,8
8371,8
1840,8
2024,8
3917,8
2672,8
4951,8
2275,8
2145,8
60126,8
84374,8
58105,8
4975,8
5269,8
5364,8
4062,8
2105,8
813,8
68952,8
783,8
422,8
7007,8
65577,8
1689,8
3699,8
3524,8
3807,8
1130,8
574,8
1031,8
65682,8
1093,8
60756,8
87192,8
5572,8
32029,8
2784,8
31694,8
3555,8
1573,8
46,8
52806,8
3207,8
99986,8
48301,8
72176,8
2039,8
49200,8
52285,8
62577,8
26494,8
87270,8
79572,8
26472,8
48791,8
69498,8
27620,8
7581,8
26493,8
2562,8
873,8
8612,8
4107,8
91597,8
61961,8
102792,8
72485,8
78,8
6453,8
26695,8
6567,8
5937,8
111617,8
62331,8
7114,8
34353,8
22,8
69995,8
3242,8
31104,8
81989,8
81061,8
51037,8
101761,8
53737,8
8142,8
26574,8
3748,8
3575,8
91014,8
105519,8
37720,8
8642,8
3631,8
61449,8
86300,8
26645,8
5947,8
72491,8
53133,8
5946,8
26703,8
86244,8
90471,8
8803,8
31290,8
103541,8
79895,8
4674,8
61470,8
86279,8
95133,8
88568,8
91978,8
26850,8
43923,8
3318,8
43983,8
6007,8
71494,8
5819,8
44058,8
44115,8
89862,8
58964,8
71460,8
7675,8
25960,8
71448,8
81364,8
5242,8
3976,8
6343,8
88646,8
96693,8
6068,8
1106,8
25902,8
81639,8
8258,8
103685,8
58379,8
1696,8
4245,8
6030,8
26237,8
6022,8
3009,8
26199,8
84304,8
406,8
109187,8
26973,8
5977,8
1582,8
81403,8
26038,8
114762,8
1664,8
26141,8
92048,8
113378,8
74573,8
80572,8
27020,8
33152,8
6048,8
60405,8
6480,8
80469,8
84455,8
7295,8
192,8
8391,8
5790,8
100579,8
27236,8
7764,8
39369,8
56837,8
56744,8
90154,8
67140,8
6648,8
39052,8
4871,8
81704,8
47503,8
7384,8
5859,8
104097,8
47808,8
27513,8
850,8
5357,8
47976,8
99470,8
48045,8
8962,8
4472,8
1152,8
5143,8
45648,8
87930,8
82749,8
80281,8
3472,8
5285,8
93610,8
32632,8
32593,8
1846,8
7266,8
7270,8
6476,8
819,8
1870,8
39818,8
25744,8
7417,8
46559,8
66596,8
605,8
1597,8
42002,8
103,8
40148,8
46970,8
103249,8
4844,8
2600,8
1429,8
4981,8
7624,8
3550,8
3569,8
2236,8
1932,8
43921,8
4020,8
86644,8
113573,8
5882,8
4994,8
74948,8
2454,8
236,8
3398,8
7375,8
54075,8
3624,8
4734,8
7812,8
481,8
4517,8
4773,8
58492,8
3219,8
4821,8
4815,8
49824,8
7614,8
7293,8
94,8
4291,8
8956,8
47978,8
4442,8
88179,8
18,8
3612,8
3951,8
925,8
1566,8
49822,8
3633,8
2245,8
3117,8
53447,8
351,8
82167,8
269,8
34319,8
74,8
1883,8
4049,8
5221,8
6180,8
87079,8
7395,8
65939,8
52375,8
62113,8
89837,8
7790,8
4157,8
1631,8
26178,8
2738,8
68511,8
4023,8
2015,8
57640,8
3270,8
5437,8
4219,8
90717,8
1735,8
3786,8
51412,8
59103,8
340,8
87522,8
36527,8
7,8
124,8
5493,8
4488,8
91622,8
1654,8
198,8
4787,8
69640,8
8189,8
7195,8
2209,8
6749,8
5359,8
68967,8
1534,8
1792,8
816,8
7847,8
43908,8
4165,8
67839,8
6432,8
59721,8
5988,8
96667,8
98361,8
3126,8
43415,8
6337,8
105593,8
68932,8
96612,8
1725,8
82093,8
33145,8
3522,8
6806,8
54910,8
8259,8
6583,8
2106,8
3015,8
4285,8
45186,8
4911,8
79224,8
3478,8
3450,8
2985,8
6950,8
1397,8
6581,8
5108,8
6059,8
2021,8
7982,8
828,8
7037,8
33615,8
4231,8
4205,8
8939,8
6638,8
8376,8
2282,8
443,8
1067,8
26181,8
264,8
3344,8
8367,8
66335,8
5765,8
48032,8
1516,8
8571,8
51007,8
27706,8
2297,8
205,8
4519,8
289,8
3770,8
347,8
1129,8
3036,8
361,8
2273,8
4581,8
6999,8
6279,8
47518,8
3185,8
66198,8
5589,8
218,8
31689,8
6525,8
2151,8
2311,8
54999,8
74156,8
4849,8
3588,8
51084,8
42738,8
7458,8
3033,8
482,8
70728,8
7373,8
1892,8
57368,8
58103,8
82461,8
5568,8
68319,8
3566,8
58154,8
2883,8
4557,8
316,8
329,8
1688,8
6680,8
26616,8
56079,8
47330,8
2519,8
6804,8
601,8
26565,8
72630,8
26562,8
103366,8
103444,8
67168,8
85565,8
5155,8
7716,8
48543,8
5744,8
81456,8
113775,8
55223,8
40574,8
26985,8
49615,8
88837,8
33421,8
4935,8
729,8
47723,8
62999,8
61167,8
54513,8
34148,8
94266,8
103279,8
2621,8
91752,8
3140,8
713,8
6471,8
7730,8
5806,8
7211,8
32735,8
39441,8
5517,8
60832,8
100302,8
77721,8
48049,8
2128,8
66659,8
4933,8
48600,8
6258,8
68650,8
7253,8
70726,8
100089,8
8617,8
3757,8
79230,8
45658,8
60040,8
104736,8
70587,8
111251,8
25962,8
45525,8
2994,8
27768,8
7083,8
68442,8
25795,8
4313,8
2195,8
92719,8
118985,8
6924,8
7262,8
25782,8
4324,8
8664,8
847,8
60044,8
7879,8
53906,8
5016,8
5980,8
44947,8
104863,8
845,8
6588,8
112946,8
47221,8
333,8
45,8
4571,8
2457,8
49651,8
799,8
6743,8
79293,8
2048,8
53460,8
5540,8
45499,8
45880,8
8610,8
4318,8
54796,8
780,8
1395,8
106002,8
5680,8
111113,8
521,8
1092,8
53189,8
6832,8
5329,8
4321,8
5074,8
1785,8
6223,8
4332,8
45440,8
3367,8
1038,8
4919,8
5797,8
4617,8
55286,8
8528,8
3045,8
8957,8
3554,8
97225,8
2776,8
79318,8
2187,8
46772,8
630,8
81784,8
1596,8
2923,8
45503,8
26704,8
1413,8
4957,8
3281,8
2721,8
536,8
957,8
30793,8
2640,8
31685,8
5649,8
4640,8
55267,8
30898,8
59501,8
2141,8
31696,8
2023,8
4064,8
95567,8
4428,8
69654,8
6526,8
8374,8
8153,8
7054,8
6366,8
8504,8
4777,8
25865,8
96430,8
26246,8
8446,8
1777,8
42418,8
108190,8
45720,8
4029,8
7324,8
27850,8
2820,8
34338,8
610,8
47382,8
1753,8
2025,8
3300,8
57243,8
7051,8
4977,8
507,8
851,8
62376,8
450,8
7379,8
846,8
3865,8
3926,8
89087,8
68,8
76763,8
998,8
2659,8
27792,8
5435,8
368,8
3032,8
2394,8
69644,8
3446,8
96417,8
5258,8
4865,8
3417,8
3250,8
1518,8
4889,8
3145,8
663,8
33004,8
8623,8
4866,8
1014,8
500,8
1650,8
6054,8
26155,8
690,8
59549,8
101498,8
7491,8
6801,8
8331,8
48150,8
4434,8
26249,8
7487,8
8987,8
89045,8
73266,8
4451,8
25931,8
26379,8
7440,8
25937,8
58879,8
4468,8
48638,8
6102,8
57464,8
25914,8
4399,8
48682,8
87405,8
6798,8
8499,8
7286,8
4189,8
83535,8
47646,8
4302,8
5240,8
58439,8
81140,8
74370,8
47117,8
8495,8
27738,8
5484,8
979,8
54196,8
3496,8
4707,8
2211,8
79274,8
794,8
49666,8
79684,8
6692,8
91470,8
3803,8
70992,8
27155,8
2304,8
101088,8
32792,8
4791,8
106841,8
27876,8
5095,8
4802,8
103688,8
65894,8
60072,8
62434,8
6184,8
5066,8
87222,8
4509,8
2097,8
1047,8
3896,8
1057,8
2436,8
53996,8
6868,8
38798,8
75341,8
96728,8
4628,8
346,8
3852,8
26680,8
2371,8
494,8
592,8
63479,8
77629,8
8938,8
33834,8
56274,8
66130,8
5635,8
14,8
3176,8
4024,8
4709,8
3643,8
8268,8
58376,8
106072,8
3261,8
1476,8
27821,8
292,8
27271,8
26497,8
89305,8
94931,8
7577,8
8426,8
77843,8
2563,8
6944,8
46574,8
72131,8
756,8
491,8
3502,8
40988,8
6592,8
2528,8
3948,8
144,8
6322,8
7305,8
59336,8
5298,8
832,8
86880,8
5174,8
3284,8
72731,8
7236,8
7646,8
8520,8
4360,8
78729,8
4403,8
4506,8
104,8
1033,8
4786,8
1619,8
78469,8
616,8
3567,8
104441,8
92391,8
5097,8
7946,8
70769,8
1585,8
4575,8
4352,8
64114,8
80748,8
5935,8
8481,8
63698,8
8657,8
877,8
49524,8
80939,8
183,8
5251,8
8456,8
66200,8
33270,8
79897,8
59602,8
39659,8
33237,8
7791,8
98369,8
8535,8
5088,8
86355,8
8459,8
570,8
90378,8
76317,8
60389,8
3492,8
30822,8
87306,8
565,8
6936,8
74275,8
58162,8
1173,8
781,8
3221,8
104211,8
90647,8
71057,8
6466,8
3372,8
61729,8
282,8
2046,8
1517,8
2573,8
648,8
449,8
1013,8
1933,8
5241,8
26101,8
2009,8
8644,8
44193,8
2671,8
1507,8
59118,8
362,8
103042,8
103801,8
91134,8
96,8
3759,8
51562,8
4236,8
5139,8
5079,8
7030,8
111659,8
90524,8
45003,8
72703,8
2112,8
4954,8
5667,8
5444,8
105,8
8158,8
62437,8
5670,8
8972,8
2427,8
27563,8
8134,8
54331,8
104243,8
4478,8
55284,8
79592,8
7235,8
224,8
56286,8
2370,8
6281,8
87869,8
5679,8
1049,8
1101,8
3639,8
4301,8
4392,8
1922,8
8661,8
3241,8
83525,8
25807,8
4389,8
5767,8
100737,8
53002,8
31528,8
25766,8
6714,8
5978,8
89780,8
33675,8
89085,8
33722,8
4868,8
1026,8
1044,8
4794,8
93723,8
26280,8
6458,8
3302,8
58937,8
1554,8
2929,8
56805,8
2553,8
6239,8
93363,8
331,8
837,8
708,8
6764,8
1190,8
2736,8
1611,8
3628,8
77,8
49647,8
2891,8
48385,8
467,8
58803,8
57528,8
5993,8
6935,8
2830,8
109864,8
3586,8
7260,8
27865,8
85394,8
4863,8
69406,8
3253,8
26386,8
2989,8
30846,8
2167,8
6093,8
70567,8
1701,8
1904,8
3753,8
2161,8
3809,8
1310,8
100159,8
6347,8
8795,8
55274,8
53138,8
38994,8
71135,8
25930,8
6573,8
31737,8
3370,8
34552,8
4175,8
7881,8
83302,8
4530,8
108548,8
4759,8
27776,8
5960,8
4893,8
4842,8
116397,8
97328,8
8395,8
3155,8
1255,8
6197,8
2551,8
381,8
65126,8
39,8
2490,8
4570,8
4008,8
112138,8
2011,8
8501,8
4090,8
61132,8
7164,8
60979,8
6790,8
59985,8
62439,8
8291,8
2707,8
1345,8
4508,8
6392,8
95761,8
93512,8
48322,8
390,8
6765,8
3046,8
1754,8
808,8
4489,8
3349,8
8662,8
31162,8
74089,8
47778,8
5358,8
102481,8
47394,8
56633,8
90428,8
25900,8
103483,8
108979,8
8512,8
61361,8
104312,8
108,8
178,8
3298,8
53322,8
187,8
45431,8
5222,8
1482,8
277,8
2518,8
190,8
207,8
5830,8
3018,8
2874,8
34164,8
69140,8
75813,8
68554,8
7348,8
6887,8
7040,8
7149,8
72,8
112,8
7355,8
5800,8
5208,8
58299,8
6762,8
6232,8
25828,8
32584,8
4208,8
3536,8
2774,8
71466,8
84944,8
7137,8
8915,8
71464,8
4028,8
621,8
64969,8
7265,8
638,8
69604,8
70599,8
88405,8
33162,8
7481,8
597,8
6863,8
112515,8
7130,8
78836,8
50447,8
7891,8
70361,8
4716,8
2704,8
6696,8
6395,8
7078,8
7897,8
6498,8
5123,8
5505,8
1660,8
735,8
6335,8
2045,8
7178,8
2708,8
2272,8
6538,8
3862,8
97188,8
2155,8
13,8
48783,8
33493,8
36525,8
1399,8
163,8
81782,8
5466,8
33621,8
257,8
71542,8
86332,8
4045,8
7918,8
6459,8
26564,8
3169,8
4443,8
65982,8
685,8
63113,8
49932,8
3936,8
164,8
8968,8
1042,8
3101,8
6356,8
3720,8
1943,8
1496,8
71429,8
4658,8
4036,8
421,8
495,8
3158,8
964,8
6974,8
2077,8
2687,8
30850,8
8836,8
3927,8
70293,8
73321,8
3466,8
1370,8
970,8
65588,8
5723,8
56587,8
58972,8
5769,8
43684,8
43652,8
27391,8
5390,8
31617,8
5085,8
6454,8
5054,8
10,8
3914,8
3150,8
2406,8
2474,8
89470,8
718,8
2991,8
2102,8
2632,8
5290,8
54256,8
4936,8
5142,8
2879,8
43917,8
2764,8
2463,8
2085,8
3627,8
2866,8
25898,8
8573,8
33677,8
4945,8
27674,8
59392,8
26492,8
69951,8
4623,8
587,8
4830,8
52668,8
37830,8
2331,8
46967,8
4274,8
1937,8
5237,8
31804,8
6441,8
3143,8
3412,8
4996,8
5613,8
31114,8
3255,8
41566,8
5068,8
5752,8
4799,8
4713,8
2455,8
7107,8
6797,8
4448,8
6584,8
72171,8
5940,8
4085,8
40732,8
67267,8
43,8
94405,8
27869,8
5299,8
4589,8
91325,8
1533,8
350,8
253,8
79139,8
6645,8
3538,8
617,8
6884,8
2090,8
6748,8
42732,8
5544,8
53125,8
5508,8
3358,8
5021,8
72308,8
95105,8
1615,8
51091,8
3950,8
7151,8
86,8
6629,8
3795,8
47725,8
3213,8
3087,8
33138,8
4440,8
53000,8
8880,8
4798,8
68659,8
2941,8
4055,8
242,8
5267,8
74228,8
4813,8
6990,8
71264,8
4383,8
65230,8
8711,8
2174,8
4246,8
3189,8
90531,8
52328,8
3204,8
4082,8
1268,8
233,8
90746,8
4168,8
2572,8
73854,8
1897,8
188,8
6303,8
4646,8
2630,8
85,8
1645,8
5873,8
3535,8
952,8
490,8
45722,8
3813,8
96588,8
4041,8
5945,8
54272,8
3194,8
2413,8
27873,8
2295,8
74795,8
1810,8
647,8
3760,8
1994,8
5956,8
37384,8
51709,8
1054,8
3529,8
4803,8
425,8
56941,8
4533,8
3251,8
3700,8
7451,8
35,8
67734,8
524,8
1081,8
2867,8
56174,8
6218,8
61323,8
8641,8
71203,8
790,8
71184,8
99750,8
71182,8
6236,8
116855,8
117511,8
116833,8
66592,8
117344,8
130292,8
116726,8
54738,8
71433,8
111644,8
117541,8
99832,8
116580,8
78614,8
5836,8
71154,8
99768,8
78856,8
126084,8
125950,8
130298,8
66323,8
66330,8
82759,8
85966,8
79828,8
78765,8
117146,8
796,8
116945,8
117312,8
66385,8
54480,8
100106,8
6510,8
66427,8
71189,8
78723,8
117332,8
6182,8
117107,8
5625,8
101973,8
71438,8
78337,8
6690,8
71810,8
717,8
114627,8
114633,8
81413,8
55226,8
78370,8
83182,8
130081,8
81424,8
6487,8
71740,8
83184,8
114459,8
114436,8
101170,8
83361,8
6706,8
5794,8
114070,8
78272,8
64234,8
64241,8
85412,8
64245,8
71938,8
64273,8
71910,8
64338,8
78295,8
83268,8
5972,8
101597,8
98560,8
114814,8
115721,8
71558,8
81524,8
71490,8
115828,8
115881,8
85763,8
54878,8
115973,8
100141,8
82850,8
71484,8
116088,8
116217,8
116219,8
115705,8
65899,9
65709,9
111764,9
85538,9
65300,9
114877,9
114925,9
114958,9
111815,9
6683,9
6245,9
71695,9
71693,9
6681,9
738,9
115240,9
115381,9
6495,9
115502,9
78919,9
67138,9
54144,9
52929,9
52938,9
68886,9
68884,9
111370,9
82300,9
82311,9
6604,9
101629,9
100052,9
53024,9
100070,9
131011,9
130984,9
86242,9
101763,9
6608,9
2178,9
101765,9
81853,9
102760,9
101614,9
111389,9
70046,9
7053,9
82364,9
68515,9
82358,9
2189,9
1051,9
122278,9
82366,9
101148,9
82276,9
79519,9
69243,9
82049,9
52730,9
82157,9
69358,9
69372,9
69241,9
79667,9
2221,9
6590,9
119068,9
111226,9
69464,9
69483,9
82051,9
70492,9
69233,9
69856,9
81983,9
70015,9
98373,9
6556,9
79533,9
79692,9
52784,9
52813,9
120462,9
99999,9
69953,9
69926,9
120392,9
69213,9
120623,9
118706,9
53355,9
68271,9
82641,9
117869,9
86028,9
5858,9
125914,9
53919,9
79805,9
53912,9
117877,9
125910,9
98400,9
67620,9
67667,9
70877,9
67422,9
86079,9
70990,9
1140,9
822,9
71102,9
66927,9
81698,9
1149,9
101060,9
1138,9
101904,9
78974,9
54049,9
71014,9
6225,9
1315,9
86000,9
71027,9
54176,9
130580,9
70846,9
79311,9
68099,9
86139,9
79725,9
125523,9
68214,9
118264,9
79388,9
53406,9
53375,9
79400,9
70543,9
82384,9
53370,9
118466,9
70864,9
82527,9
79283,9
67792,9
853,9
67888,9
125545,9
79238,9
53574,9
6626,9
130958,9
862,9
125533,9
118204,9
86137,9
2166,9
82536,9
70689,9
72142,9
78186,9
129707,9
59850,9
59945,9
59960,9
74266,9
60020,9
80713,9
59846,9
84871,9
113350,9
100442,9
74135,9
6830,9
74113,9
73954,9
74141,9
73914,9
59842,9
59814,9
5590,9
74431,9
59604,9
59641,9
77208,9
77223,9
127196,9
57550,9
113304,9
84834,9
6087,9
113306,9
84444,9
394,9
84448,9
102174,9
99258,9
60147,9
84160,9
73641,9
84156,9
84154,9
84150,9
80146,9
73681,9
1555,9
80836,9
73533,9
60530,9
73513,9
73499,9
113394,9
80834,9
57027,9
57069,9
80820,9
80181,9
57276,9
60193,9
219,9
6409,9
84230,9
129285,9
6819,9
60314,9
80759,9
6815,9
73826,9
60353,9
113374,9
73808,9
385,9
84118,9
59519,9
57690,9
1776,9
84619,9
84557,9
75981,9
76718,9
101350,9
1811,9
58740,9
80428,9
75940,9
113089,9
128516,9
76772,9
128488,9
75979,9
76776,9
1781,9
84639,9
80346,9
1799,9
76208,9
6071,9
102354,9
58309,9
128632,9
76137,9
80337,9
128634,9
76288,9
76303,9
98983,9
84663,9
80402,9
6908,9
75818,9
75434,9
6916,9
6382,9
102485,9
77156,9
101413,9
113225,9
84473,9
74575,9
74504,9
5659,9
98956,9
6317,9
6390,9
102535,9
80586,9
77146,9
99110,9
59173,9
58003,9
127484,9
75421,9
75414,9
100540,9
74859,9
59031,9
74777,9
1843,9
100505,9
74683,9
101322,9
127319,9
6911,9
84475,9
113300,9
60641,9
60654,9
73431,9
113831,9
6456,9
55732,9
100356,9
102072,9
83654,9
78025,9
72589,9
111924,9
100342,9
100717,9
72552,9
72537,9
623,9
72587,9
55549,9
83763,9
83765,9
72694,9
83803,9
61948,9
5552,9
98783,9
72692,9
85278,9
61967,9
5743,9
112062,9
72645,9
112060,9
129512,9
62208,9
62000,9
102060,9
6742,9
55517,9
6717,9
1339,9
6147,9
80354,9
101180,9
63590,9
63327,9
63676,9
2029,9
2030,9
98607,9
78247,9
102028,9
63781,9
83468,9
99633,9
55373,9
99591,9
6738,9
72340,9
6733,9
83581,9
55507,9
55469,9
113938,9
98626,9
72298,9
72283,9
6140,9
83558,9
63121,9
6729,9
78170,9
56051,9
129428,9
56060,9
83809,9
99395,9
56599,9
61071,9
73109,9
6438,9
100653,9
6435,9
73049,9
113532,9
112442,9
113559,9
112439,9
5996,9
6446,9
113521,9
73152,9
99355,9
73158,9
60707,9
127100,9
6427,9
113501,9
127096,9
100613,9
60818,9
73270,9
99343,9
60885,9
83962,9
1493,9
83923,9
6789,9
77783,9
56479,9
129843,9
6447,9
61215,9
83835,9
129409,9
85133,9
61373,9
5733,9
5741,9
72751,9
77891,9
112173,9
56095,9
99530,9
83827,9
61742,9
61768,9
61695,9
61352,9
72787,9
77841,9
72923,9
112436,9
72921,9
5725,9
83837,9
56432,9
72852,9
56379,9
6449,9
80097,9
72833,9
112316,9
112299,9
112179,9
113565,9
72931,9
5868,9
95069,9
90254,9
25859,9
91355,9
25864,9
91605,9
27005,9
25866,9
32314,9
7492,9
93441,9
32335,9
89112,9
109740,9
25878,9
109733,9
5259,9
97593,9
44719,9
26996,9
93322,9
36537,9
95973,9
33823,9
32170,9
25830,9
32172,9
26365,9
109808,9
93496,9
8393,9
32199,9
44966,9
36462,9
109796,9
45179,9
45170,9
104843,9
2823,9
32225,9
8025,9
93455,9
33454,9
44685,9
26701,9
93240,9
91448,9
88168,9
97388,9
25916,9
109665,9
43967,9
93168,9
43934,9
37211,9
25926,9
109578,9
26938,9
43914,9
109569,9
26928,9
90086,9
43899,9
43883,9
109638,9
109697,9
89072,9
97455,9
26982,9
88071,9
26970,9
44601,9
26965,9
88106,9
36545,9
93208,9
32371,9
6199,9
44295,9
3164,9
8139,9
5243,9
97466,9
93185,9
103736,9
107083,9
105742,9
104780,9
45668,9
7279,9
5168,9
87444,9
47458,9
87446,9
103022,9
104599,9
4099,9
90321,9
7789,9
97773,9
96004,9
90268,9
96969,9
47239,9
7232,9
103057,9
107690,9
97732,9
5317,9
91302,9
4469,9
7221,9
7219,9
27212,9
26371,9
2596,9
104552,9
47931,9
87322,9
97828,9
105869,9
103865,9
2620,9
47728,9
110278,9
33564,9
31894,9
90353,9
91298,9
26672,9
97775,9
47525,9
105825,9
109483,9
105563,9
47007,9
46409,9
46318,9
27108,9
109963,9
93570,9
25797,9
7772,9
8140,9
110044,9
25801,9
33480,9
32166,9
45940,9
45837,9
25820,9
25824,9
93502,9
27095,9
104767,9
110058,9
5295,9
3533,9
32060,9
5301,9
32074,9
46961,9
46912,9
104604,9
87790,9
5099,9
4877,9
87796,9
9015,9
4884,9
105821,9
32124,9
93729,9
7528,9
4439,9
3339,9
96773,9
3183,9
109420,9
33415,9
93114,9
32966,9
26804,9
108797,9
26197,9
91564,9
88640,9
26803,9
5204,9
8292,9
37960,9
33117,9
108778,9
7413,9
97194,9
92159,9
40591,9
26208,9
26213,9
91513,9
32957,9
108825,9
7397,9
8336,9
88576,9
88589,9
3055,9
37957,9
89594,9
105147,9
41518,9
89898,9
89896,9
92186,9
26818,9
108895,9
41136,9
41126,9
41025,9
103784,9
105195,9
8293,9
26215,9
89592,9
103867,9
40425,9
88979,9
89650,9
39305,9
26288,9
26289,9
107653,9
26299,9
5190,9
26282,9
26307,9
88835,9
26308,9
38656,9
7457,9
8267,9
105269,9
97094,9
88957,9
107684,9
39390,9
39394,9
38036,9
91515,9
108566,9
40278,9
92102,9
105608,9
95854,9
26252,9
105213,9
3377,9
105246,9
105254,9
103255,9
39615,9
107591,9
39481,9
39474,9
108546,9
108342,9
89664,9
92130,9
31826,9
107410,9
5224,9
26900,9
32478,9
33397,9
25998,9
4074,9
105703,9
43292,9
33393,9
4217,9
88307,9
2963,9
109313,9
43177,9
4038,9
92738,9
32509,9
109197,9
92728,9
92747,9
7488,9
92910,9
43518,9
97326,9
95506,9
93008,9
90071,9
2939,9
92954,9
89060,9
92948,9
88237,9
26908,9
25956,9
92944,9
26353,9
43571,9
25964,9
90064,9
25972,9
25977,9
5236,9
43011,9
92243,9
26344,9
88341,9
7745,9
32668,9
42213,9
8256,9
97242,9
42015,9
37785,9
107357,9
33321,9
88548,9
26110,9
8359,9
92352,9
26338,9
95524,9
32797,9
88570,9
26838,9
32741,9
88398,9
103449,9
26849,9
7356,9
92665,9
92606,9
89586,9
26062,9
42783,9
109191,9
3473,9
26341,9
92511,9
107196,9
96687,9
97300,9
92500,9
91490,9
107707,9
7358,9
88376,9
3455,9
92674,9
95843,9
7474,9
8955,9
94782,9
50613,9
91840,9
27484,9
7953,9
26589,9
107964,9
8736,9
4177,9
4817,9
4698,9
95732,9
86841,9
86852,9
7872,9
86866,9
4116,9
98013,9
50615,9
110461,9
98036,9
110591,9
7940,9
4729,9
7112,9
96836,9
26463,9
27506,9
26577,9
3323,9
94815,9
110512,9
86764,9
4722,9
8732,9
86768,9
96121,9
8718,9
26417,9
110330,9
8806,9
86955,9
89337,9
8809,9
106542,9
86982,9
102941,9
31150,9
8812,9
4655,9
94323,9
49644,9
34299,9
34306,9
2482,9
3907,9
49668,9
30970,9
106540,9
8804,9
91673,9
27451,9
94475,9
31011,9
106464,9
94325,9
3880,9
27392,9
86896,9
49917,9
31107,9
34229,9
31109,9
7985,9
3888,9
3659,9
26393,9
91075,9
8716,9
7109,9
110873,9
52037,9
8595,9
52033,9
96347,9
7928,9
8652,9
5461,9
26505,9
27805,9
27820,9
91048,9
51894,9
33847,9
7900,9
8586,9
107846,9
8668,9
27692,9
94980,9
95026,9
95784,9
90951,9
8608,9
7913,9
8613,9
95018,9
4804,9
98211,9
27702,9
86382,9
8630,9
52356,9
52287,9
89408,9
107883,9
27708,9
27826,9
91793,9
33755,9
90821,9
102860,9
8695,9
96216,9
51207,9
51185,9
91823,9
51372,9
26481,9
110639,9
34002,9
4172,9
7890,9
51060,9
90738,9
4731,9
106399,9
8693,9
95153,9
8583,9
26558,9
8671,9
8672,9
104137,9
90868,9
27636,9
98087,9
107919,9
95135,9
3315,9
94893,9
4769,9
86510,9
8686,9
26487,9
98083,9
98063,9
31205,9
95839,9
30981,9
27338,9
89545,9
91229,9
26644,9
8887,9
108052,9
91241,9
48598,9
90453,9
3651,9
94103,9
7184,9
87225,9
110390,9
31297,9
3928,9
110350,9
31524,9
27313,9
27316,9
106618,9
3641,9
31353,9
94218,9
7825,9
8502,9
48982,9
89535,9
96563,9
7824,9
8500,9
103665,9
110387,9
107980,9
87168,9
48833,9
34411,9
33641,9
94289,9
102953,9
49060,9
4840,9
94024,9
110439,9
106727,9
110337,9
8463,9
31263,9
31702,9
31539,9
8834,9
34696,9
8252,9
26375,9
35015,9
31785,9
94005,9
96520,9
34648,9
27332,9
106702,9
2499,9
31547,9
7994,9
5365,9
87264,9
27261,9
110339,9
31680,9
27255,9
8913,9
94074,9
87036,9
27221,9
96911,9
48299,9
8920,9
3763,9
45517,9
1083,9
2159,9
165,9
5049,9
377,9
861,9
766,9
5410,9
3844,9
3179,9
8529,9
339,9
506,9
380,9
3078,9
5388,9
3994,9
31923,9
1885,9
4874,9
39427,9
3740,9
62344,9
4649,9
6163,9
2193,9
34271,9
41716,9
72405,9
2609,9
5938,9
4774,9
1343,9
342,9
5801,9
1162,9
5383,9
417,9
61986,9
50601,9
99007,9
175,9
7827,9
3506,9
6890,9
7757,9
56757,9
1910,9
5069,9
1401,9
3267,9
49957,9
1902,9
3397,9
2184,9
5483,9
5007,9
6579,9
64499,9
934,9
1029,9
2857,9
102123,9
5968,9
3859,9
1428,9
2287,9
2074,9
80862,9
67408,9
454,9
2057,9
6779,9
875,9
42632,9
2610,9
7212,9
353,9
8917,9
