userId,n_u
115830,126
115846,357
115851,148
115883,64
115887,77
115888,143
115890,53
115892,36
115895,29
115909,85
115917,30
115955,27
115981,68
115990,201
115999,60
116020,85
116023,20
116025,88
116027,256
116028,51
116045,155
116055,53
116059,196
116078,159
116081,61
116169,28
116179,114
116188,340
116204,226
116216,31
116270,53
116281,41
116285,78
116291,383
116311,46
116312,24
116313,58
116327,64
116333,134
116372,38
116389,338
116401,29
116405,44
116407,116
116410,54
116413,317
116423,57
116425,46
116434,62
116436,503
116439,157
116447,93
116452,114
116454,821
116455,101
116466,293
116491,121
116495,20
116501,667
116512,213
116517,26
116544,577
116557,89
116568,28
116607,194
116613,436
116636,119
116654,28
116686,83
116691,119
116710,454
116742,37
116745,193
116747,336
116757,518
116772,32
116774,37
116792,45
116794,39
116799,192
116812,61
116822,88
116854,42
116861,68
116863,30
116896,460
116898,199
116911,57
116921,28
116922,81
116926,38
116964,32
116967,32
116969,25
116979,35
116988,348
116992,54
117003,28
117009,20
117013,75
117018,28
117020,106
117050,152
117062,45
117081,95
117107,435
117112,23
117126,161
117131,54
117146,694
117162,212
117167,22
117209,33
117236,170
117237,45
117241,107
117242,74
117267,81
117273,179
117293,63
117303,23
117311,90
117315,1757
117322,57
117325,79
117329,762
117333,26
117354,43
117374,175
117387,27
117393,28
117399,89
117400,35
117434,21
117437,279
117440,77
117457,21
117481,47
117496,22
117499,271
117504,40
117528,23
117609,56
117616,55
117659,29
117668,34
117673,54
117674,35
117711,105
117735,46
117737,276
117741,146
117752,160
117777,440
117806,25
117813,98
117897,312
117942,32
117973,20
117982,139
117986,25
117996,47
118009,149
118018,25
118034,366
118067,451
118068,135
118090,87
118135,219
118137,113
118138,577
118139,109
118158,30
118164,22
118166,508
118200,40
118201,22
118206,83
118209,82
118220,46
118222,119
118225,59
118235,145
118246,20
118256,514
118265,165
118275,172
118284,21
118317,60
118333,140
118341,63
118353,163
118366,174
118376,100
118377,529
118403,125
118407,61
118416,1312
118425,29
118438,222
118450,29
118471,276
118562,60
118580,256
118595,200
118603,247
118630,41
118636,55
118644,214
118657,33
118690,356
118721,35
118724,29
118730,58
118732,34
118753,73
118772,40
118787,41
118800,76
118817,62
118824,68
118832,24
118836,36
118837,25
118851,62
118866,25
118869,51
118881,22
118894,235
118904,199
118906,106
118924,38
118925,175
118933,28
118967,95
118986,55
118995,48
119018,45
119030,33
119036,66
119046,754
119064,84
119106,64
119111,36
119112,92
119148,1564
119154,300
119183,44
119184,20
119198,54
119201,195
119203,311
119205,67
119234,23
119246,105
119267,120
119321,87
119322,29
119323,644
119334,27
119335,21
119337,24
119374,304
119390,87
119397,83
119425,42
119464,34
119466,360
119480,394
119495,44
119558,170
119566,24
119574,234
119575,393
119577,59
119580,29
119588,30
119595,30
119607,44
119622,44
119662,52
119706,61
119721,58
119750,86
119821,24
119857,47
119859,52
119878,25
119905,34
119915,380
119973,38
120004,294
120009,36
120015,25
120030,22
120035,71
120040,490
120057,107
120059,28
120072,22
120094,139
120099,252
120123,28
120129,49
120134,24
120142,49
120180,93
120188,159
120216,221
120219,27
120235,46
120271,596
120296,44
120302,133
120317,37
120331,163
120367,244
120379,1522
120422,53
120423,210
120427,256
120432,30
120440,36
120448,40
120472,65
120489,49
120495,34
120509,78
120562,23
120565,77
120579,194
120580,35
120593,107
120647,280
120684,20
120695,233
120714,57
120767,37
120772,61
120776,30
120785,217
120804,151
120815,116
120839,43
120844,120
120852,85
120886,111
120904,39
120968,173
121013,48
121034,124
121038,103
121051,260
121077,108
121083,58
121088,65
121098,502
121102,158
121114,398
121120,26
121121,88
121176,38
121198,113
121204,56
121213,24
121215,392
121224,47
121238,133
121249,25
121284,22
121291,25
121306,211
121311,166
121315,176
121316,28
121330,43
121337,27
121369,118
121379,395
121388,99
121396,86
121403,37
121427,50
121457,21
121473,101
121478,49
121496,25
121505,114
121514,193
121525,37
121526,33
121609,189
121610,21
121623,28
121626,99
121628,308
121636,78
121645,140
121650,1005
121670,165
121678,470
121679,43
121683,27
121697,159
121707,246
121727,94
121729,657
121731,40
121748,190
121782,161
121783,20
121833,25
121869,152
121872,59
121885,41
121889,77
121895,89
121916,210
121920,48
121945,22
121955,172
121996,29
122004,24
122012,458
122068,54
122072,29
122079,558
122082,213
122088,30
122092,129
122093,170
122144,56
122154,192
122169,216
122215,275
122248,47
122288,183
122353,46
122360,78
122384,31
122412,75
122415,117
122425,60
122442,167
122459,28
122468,38
122488,432
122492,34
122496,46
122502,25
122549,82
122551,34
122606,95
122607,54
122612,52
122635,87
122640,158
122664,39
122666,44
122683,638
122688,21
122705,117
122736,20
122750,21
122756,39
122769,159
122792,488
122807,50
122823,24
122832,65
122863,38
122873,41
122879,297
122937,45
122978,42
122988,45
122991,25
122995,2763
123019,509
123045,123
123047,45
123079,93
123085,61
123088,281
123155,497
123164,78
123173,41
123178,25
123199,217
123205,27
123226,44
123234,41
123265,213
123267,340
123295,37
123300,664
123317,126
123319,27
123320,114
123324,27
123347,189
123365,211
123377,33
123388,41
123402,562
123412,35
123418,331
123451,24
123452,69
123453,39
123467,119
123491,39
123492,200
123515,22
123550,27
123558,301
123561,25
123567,139
123577,98
123590,37
123630,92
123647,27
123650,46
123655,33
123663,116
123693,95
123710,144
123714,80
123729,76
123751,22
123754,1345
123809,48
123810,466
123821,88
123828,20
123841,86
123874,43
123876,256
123881,153
123916,81
123958,124
123961,56
123996,89
123999,22
124007,70
124017,23
124035,81
124062,146
124084,75
124095,39
124100,193
124109,56
124118,20
124121,94
124129,29
124141,171
124145,27
124151,36
124162,388
124265,177
124271,28
124277,335
124278,145
124282,20
124295,134
124306,337
124310,29
124339,1585
124393,62
124400,44
124412,58
124425,520
124433,26
124469,440
124478,233
124494,30
124495,68
124510,21
124524,130
124528,102
124551,216
124556,67
124559,21
124570,35
124575,24
124577,178
124585,28
124600,118
124624,72
124625,29
124633,1682
124637,42
124651,91
124656,37
124658,114
124663,178
124666,56
124673,383
124706,21
124707,25
124713,128
124715,83
124728,123
124733,108
124738,42
124755,35
124807,550
124822,777
124829,322
124847,24
124854,48
124862,53
124864,148
124886,28
124900,39
124907,24
124918,399
124925,111
124934,59
124937,32
124971,98
124995,25
125078,106
125097,141
125099,37
125119,197
125132,29
125139,33
125178,1625
125180,22
125185,82
125192,31
125204,26
125209,78
125230,302
125240,104
125270,1374
125282,200
125298,37
125341,74
125351,447
125353,419
125383,51
125397,77
125448,31
125455,70
125519,45
125525,84
125530,267
125531,43
125562,56
125565,20
125592,30
125596,409
125607,236
125624,89
125633,403
125643,72
125650,371
125666,46
125683,160
125691,35
125692,101
125707,29
125710,40
125712,34
125713,208
125723,55
125756,112
125802,53
125806,118
125811,120
125814,148
125815,203
125817,57
125834,29
125838,242
125846,618
125878,34
125885,26
125904,51
125937,190
125950,111
125962,54
125971,322
125973,70
125998,110
126032,109
126046,53
126047,90
126075,467
126076,168
126092,26
126097,101
126101,22
126102,361
126121,784
126146,26
126174,52
126178,31
126189,24
126231,393
126253,178
126256,44
126260,149
126275,122
126277,51
126291,120
126321,33
126361,59
126392,160
126415,38
126416,31
126424,20
126430,48
126449,221
126460,181
126461,78
126463,23
126471,364
126488,965
126492,64
126511,56
126526,269
126539,53
126566,25
126586,87
126613,60
126632,129
126635,232
126653,63
126656,20
126678,487
126683,213
126686,22
126717,103
126718,477
126773,25
126786,182
126812,75
126814,63
126833,34
126843,23
126863,39
126880,108
126899,25
126900,163
126903,30
126906,76
126915,281
126921,246
126938,61
126947,117
126949,29
126961,137
126964,435
126966,204
126968,340
126983,44
126987,33
127010,66
127017,850
127018,22
127038,412
127042,56
127047,104
127055,38
127061,354
127076,41
127102,79
127123,46
127127,57
127147,53
127153,23
127157,62
127180,77
127182,32
127189,41
127208,77
127210,112
127268,23
127305,67
127306,20
127328,28
127345,218
127352,61
127354,44
127359,88
127383,49
127384,62
127394,82
127443,237
127457,126
127461,87
127544,62
127555,239
127587,51
127588,20
127612,292
127613,87
127616,46
127620,135
127626,341
127633,39
127635,75
127663,20
127669,21
127682,49
127686,93
127688,25
127695,35
127709,76
127742,21
127770,105
127831,75
127833,28
127849,41
127853,252
127863,322
127867,189
127873,77
127874,29
127875,85
127880,21
127893,53
127922,94
127928,64
127943,33
127944,482
127985,60
128025,139
128051,83
128056,219
128064,29
128070,26
128079,28
128096,20
128098,206
128122,21
128164,126
128177,114
128181,134
128199,23
128212,148
128214,35
128239,93
128297,165
128299,596
128323,1056
128324,43
128330,22
128343,25
128344,53
128346,72
128392,46
128422,147
128448,101
128464,24
128472,54
128506,107
128525,47
128531,37
128554,444
128566,1022
128599,51
128627,119
128633,25
128634,88
128647,20
128650,26
128655,29
128678,20
128725,33
128739,667
128780,88
128788,176
128795,24
128797,460
128799,107
128827,249
128852,123
128901,162
128935,66
128943,222
128945,43
128964,133
128966,31
128984,103
128986,44
129002,557
129007,206
129023,114
129031,67
129048,29
129049,396
129053,159
129075,94
129120,47
129146,99
129154,59
129173,70
129226,725
129231,59
129242,175
129263,80
129269,182
129282,50
129302,259
129311,277
129317,25
129318,55
129337,358
129346,23
129351,421
129373,35
129386,68
129387,292
129389,21
129390,74
129402,512
129406,107
129410,34
129424,71
129427,51
129444,29
129449,31
129456,275
129489,100
129505,172
129539,85
129549,34
129567,75
129573,95
129576,216
129585,274
129590,39
129602,113
129616,299
129652,234
129685,31
129707,120
129714,31
129726,84
129734,47
129745,49
129746,1336
129767,218
129777,102
129784,33
129789,1022
129824,89
129843,25
129883,121
129895,41
129901,21
129906,187
129907,153
129918,40
129925,585
129952,165
130027,37
130037,29
130044,25
130052,157
130072,46
130077,34
130080,23
130088,301
130109,71
130117,301
130120,84
130143,136
130148,42
130150,133
130151,166
130162,80
130170,30
130172,46
130207,30
130211,36
130226,29
130239,49
130247,132
130274,42
130280,1224
130288,75
130305,55
130306,46
130330,385
130332,28
130336,57
130363,205
130373,453
130380,28
130383,20
130390,772
130407,167
130424,22
130426,349
130441,480
130476,42
130480,240
130481,29
130486,29
130509,21
130533,166
130535,610
130545,144
130547,35
130575,42
130576,50
130619,62
130641,51
130643,38
130678,30
130716,1153
130720,74
130753,87
130797,24
130804,33
130839,38
130846,52
130847,67
130858,230
130867,180
130875,120
130878,222
130891,76
130893,60
130899,38
130906,20
130919,195
130922,188
130935,380
130937,82
130939,59
130941,21
130960,450
130997,25
131002,46
131015,31
131044,69
131058,36
131062,98
131067,64
131089,124
131100,664
131111,79
131116,30
131126,176
131129,75
131136,28
131187,20
131203,119
131205,37
131218,62
131231,27
131246,28
131278,21
131304,139
131320,227
131340,47
131357,133
131369,27
131371,22
131399,54
131430,20
131433,373
131443,253
131449,21
131485,62
131513,20
131525,26
131534,154
131535,74
131539,43
131553,80
131563,80
131568,126
131573,55
131586,31
131592,32
131612,27
131622,85
131632,167
131642,83
131647,69
131654,24
131661,96
131670,260
131682,102
131688,108
131716,47
131727,481
131728,450
131743,22
131758,34
131792,236
131793,36
131809,28
131813,23
131818,106
131823,42
131830,169
131836,739
131844,99
131851,24
131860,46
131897,22
131899,70
131913,246
131920,37
131939,30
131953,29
131973,31
131990,235
131994,27
132007,20
132072,32
132080,31
132113,157
132118,20
132132,215
132135,50
132140,25
132141,35
132144,155
132190,56
132194,20
132201,137
132208,67
132215,82
132234,27
132239,115
132245,40
132262,153
132272,522
132273,32
132287,251
132288,27
132291,159
132298,29
132306,44
132307,76
132317,30
132332,51
132342,99
132345,71
132353,210
132363,51
132364,50
132373,31
132376,95
132379,62
132400,86
132401,115
132404,50
132413,49
132420,20
132449,20
132472,187
132493,160
132504,357
132522,28
132530,400
132532,23
132557,29
132561,326
132572,25
132575,41
132582,517
132589,291
132591,475
132592,29
132612,78
132623,45
132645,25
132657,451
132684,37
132725,65
132727,55
132732,97
132748,42
132762,52
132766,100
132781,56
132785,247
132810,99
132811,189
132833,141
132862,115
132894,40
132899,48
132924,128
132954,28
132972,20
132986,612
132995,39
132998,54
133000,41
133005,106
133025,70
133042,410
133044,100
133046,23
133054,58
133061,54
133075,72
133081,20
133107,124
133118,185
133125,387
133156,63
133183,26
133192,48
133204,21
133207,40
133251,23
133256,171
133276,66
133281,21
133301,87
133313,94
133333,118
133334,127
133338,82
133353,402
133368,56
133375,57
133380,286
133382,22
133429,51
133446,95
133458,20
133466,211
133476,190
133485,66
133517,55
133523,229
133533,34
133560,43
133583,150
133587,316
133611,20
133618,20
133621,373
133644,614
133647,20
133651,77
133657,28
133658,31
133659,118
133661,27
133714,201
133741,80
133753,46
133763,68
133780,22
133797,29
133814,62
133840,53
133851,20
133854,244
133888,20
133890,261
133898,205
133908,71
133909,85
133924,30
133926,32
133933,35
133945,32
133966,31
133967,230
133996,38
134001,124
134023,550
134024,212
134041,30
134080,638
134146,24
134197,129
134199,27
134200,23
134214,40
134217,40
134223,23
134252,104
134255,21
134263,100
134269,137
134314,64
134333,283
134343,40
134346,220
134352,971
134381,101
134392,93
134433,74
134441,89
134447,60
134455,97
134468,29
134483,180
134508,452
134529,36
134535,817
134536,35
134537,43
134550,45
134556,20
134558,140
134574,46
134583,85
134607,73
134611,256
134612,109
134621,24
134625,60
134636,184
134668,28
134672,31
134675,215
134692,104
134697,148
134698,22
134711,41
134715,36
134722,77
134737,102
134746,69
134752,72
134784,150
134796,39
134799,28
134801,100
134810,204
134814,40
134817,107
134823,476
134833,225
134836,231
134850,138
134877,161
134893,23
134897,500
134899,21
134902,36
134907,20
134919,24
134927,70
134956,21
134965,156
134977,731
135021,35
135029,105
135075,639
135083,23
135084,274
135107,21
135110,82
135111,53
135113,20
135128,174
135143,40
135150,21
135182,42
135199,32
135200,35
135209,45
135211,28
135214,168
135215,80
135222,70
135229,150
135239,77
135240,131
135264,129
135298,88
135312,165
135319,72
135331,122
135341,100
135352,21
135379,230
135382,31
135439,57
135458,119
135470,46
135475,26
135498,93
135505,672
135508,28
135515,32
135523,45
135525,135
135527,85
135535,684
135546,129
135550,667
135552,23
135558,53
135560,40
135591,207
135609,56
135613,60
135615,26
135646,24
135671,113
135702,83
135704,29
135714,46
135749,155
135786,240
135791,32
135794,160
135808,1003
135814,20
135815,326
135819,1125
135849,200
135853,220
135856,33
135877,24
135878,48
135881,127
135919,174
135922,37
135965,128
135975,86
135990,23
136043,66
136077,32
136080,224
136087,249
136090,27
136093,128
136108,160
136114,75
136129,73
136151,615
136154,65
136160,218
136184,153
136196,236
136198,59
136202,448
136205,31
136209,30
136219,60
136240,123
136252,53
136260,47
136276,79
136287,85
136306,28
136315,41
136323,26
136324,20
136329,433
136345,52
136346,31
136347,25
136356,137
136386,30
136392,50
136405,420
136421,56
136430,107
136434,61
136515,406
136531,155
136539,85
136542,164
136547,20
136566,52
136576,330
136577,24
136582,289
136592,84
136654,34
136656,194
136665,21
136689,88
136695,38
136697,62
136711,33
136716,262
136726,125
136727,80
136740,23
136760,70
136766,26
136775,196
136785,42
136799,41
136803,42
136809,66
136815,20
136816,160
136817,77
136824,30
136848,30
136850,49
136873,44
136891,52
136910,132
136928,49
136935,60
136952,68
136957,1019
136970,35
136986,63
137048,212
137067,106
137079,90
137084,233
137085,42
137095,24
137098,50
137101,57
137155,59
137162,125
137175,46
137200,134
137206,137
137236,170
137266,129
137276,22
137283,483
137319,20
137335,21
137337,30
137343,2147
137378,24
137380,30
137416,21
137417,677
137439,36
137446,116
137462,151
137480,62
137492,24
137501,1113
137525,795
137551,58
137572,60
137605,86
137618,82
137716,322
137718,290
137721,100
137755,54
137758,262
137760,216
137772,238
137794,20
137795,30
137797,91
137808,21
137811,100
137821,300
137832,106
137843,61
137869,686
137873,24
137887,88
137891,81
137898,112
137905,118
137908,39
137936,61
137950,114
137957,133
137958,25
137968,168
137976,937
137996,526
138028,28
138035,20
138039,187
138043,311
138065,133
138085,111
138086,39
138089,33
138114,113
138119,40
138129,30
138141,52
138148,834
138170,525
138176,22
138179,57
138202,375
138215,25
138227,66
138237,61
138264,132
138272,28
138273,168
138292,63
138296,38
138297,31
138300,21
138308,210
138358,41
138367,23
138378,44
138383,28
138400,31
138401,49
138434,27
138438,31
138453,25
138479,35
